site_code,latitude,longitude,well_depth,well_use,geology,Region_Off,Basin_Subb,observations_2010,observations_2011,observations_2012,observations_2013,observations_2014,observations_2015,observations_2016,observations_2017,observations_2018,observations_2019,observations_2020,observations_2021,observations_2022,observations_2023,observations_2024
352674N1192138W001,35.26735,-119.21383,700.0,Observation,['Q'],SCRO,5-022.14,0,0,0,0,0,0,0,0,0,1,10,11,0,0,0
352786N1188462W001,35.2786,-118.8462,878.0,Irrigation,['Q'],SCRO,5-022.14,2,1,1,2,2,2,2,2,2,2,0,0,0,0,0
352800N1189080W001,35.28125,-118.90542,584.0,Irrigation,['Q'],SCRO,5-022.14,2,2,5,5,3,6,2,11,11,9,3,1,2,2,2
352800N1191570W001,35.28132,-119.1533,702.0,Irrigation,['Q'],SCRO,5-022.14,0,1,3,3,1,3,2,2,2,2,1,0,0,0,0
352814N1191302W001,35.28158,-119.12856,707.0,Irrigation,['Q'],SCRO,5-022.14,1,1,0,1,2,2,1,0,0,2,1,1,1,1,0
352814N1191396W001,35.2816,-119.13727,710.0,Irrigation,['Q'],SCRO,5-022.14,2,2,2,1,2,2,1,1,1,1,2,1,1,1,0
352814N1191657W001,35.28134,-119.16406,703.0,Irrigation,['Q'],SCRO,5-022.14,2,2,0,1,2,2,1,1,1,2,2,2,0,0,2
352816N1191552W001,35.28135,-119.15524,708.0,Irrigation,['Q'],SCRO,5-022.14,2,2,2,2,2,3,1,1,2,2,2,2,2,2,0
352880N1191482W001,35.28836,-119.14633,908.0,Irrigation,['Q'],SCRO,5-022.14,2,2,1,2,2,3,1,1,1,2,1,1,0,1,1
352888N1196330W002,35.28884,-119.63303,100.0,Observation,['QPc'],SCRO,5-022.14,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0
352889N1188570W001,35.2889,-118.857,840.0,Irrigation,['Qoa'],SCRO,5-022.14,2,0,0,1,2,2,2,2,2,2,0,0,0,0,0
352889N1191517W001,35.28894,-119.15173,703.0,Irrigation,['Q'],SCRO,5-022.14,2,2,2,2,2,3,1,1,1,1,0,1,0,0,1
352889N1191655W001,35.2888,-119.1638,710.0,Irrigation,['Q'],SCRO,5-022.14,2,2,2,1,1,2,1,1,2,1,1,0,1,0,1
352889N1191814W001,35.28892,-119.18138,350.0,Observation,['Q'],SCRO,5-022.14,0,0,0,0,0,0,0,0,0,0,10,11,5,3,2
352889N1191814W002,35.28892,-119.18138,230.0,Observation,['Q'],SCRO,5-022.14,0,0,0,0,0,0,0,0,0,0,10,11,0,0,0
352889N1191814W003,35.28892,-119.18138,625.0,Observation,['Q'],SCRO,5-022.14,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0
352895N1193032W001,35.28952,-119.30317,240.0,Observation,['Q'],SCRO,5-022.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
352895N1193032W002,35.28952,-119.30317,495.0,Observation,['Q'],SCRO,5-022.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
352895N1193032W003,35.28952,-119.30317,680.0,Observation,['Q'],SCRO,5-022.14,50,43,44,47,21,27,28,26,27,26,2,2,3,4,2
352908N1192437W001,35.2908,-119.2437,700.0,Irrigation,['Q'],SCRO,5-022.14,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0
352909N1196295W002,35.29088,-119.62952,50.0,Observation,['M'],SCRO,5-022.14,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0
352909N1196295W004,35.29095,-119.62953,150.0,Observation,['M'],SCRO,5-022.14,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0
352924N1189911W001,35.29244,-118.99114,720.0,Public Supply,['Q'],SCRO,5-022.14,3,0,1,0,0,0,2,2,10,10,2,2,2,2,2
352933N1193011W001,35.29332,-119.30113,273.0,Observation,['Q'],SCRO,5-022.14,8,4,4,4,3,2,0,14,13,24,12,0,0,0,0
352936N1192703W001,35.2936,-119.2703,700.0,Irrigation,['Q'],SCRO,5-022.14,1,1,2,2,2,1,0,0,0,0,0,0,0,0,0
352953N1191285W001,35.29535,-119.1285,690.0,Observation,['Q'],SCRO,5-022.14,12,11,12,11,12,14,12,1,12,10,4,3,3,3,3
352958N1193011W001,35.29575,-119.30112,617.0,Observation,['Q'],SCRO,5-022.14,50,45,44,47,22,27,27,26,27,26,2,2,3,3,2
352961N1191568W001,35.29592,-119.155,702.0,Irrigation,['Q'],SCRO,5-022.14,2,2,2,2,1,3,1,1,1,2,1,1,1,0,1
352964N1191741W003,35.29644,-119.17336,794.0,Observation,['Q'],SCRO,5-022.14,16,14,13,13,13,14,13,9,11,10,5,3,2,3,5
352965N1193128W001,35.29653,-119.31281,380.0,Observation,['Q'],SCRO,5-022.14,8,4,4,4,3,4,4,2,3,11,12,0,0,0,0
352965N1193128W002,35.29653,-119.31281,490.0,Observation,['Q'],SCRO,5-022.14,8,4,4,4,3,4,4,2,3,11,12,0,0,0,0
352965N1193128W003,35.29653,-119.31281,610.0,Observation,['Q'],SCRO,5-022.14,8,4,4,4,2,1,3,2,3,11,12,0,0,0,0
352967N1192895W001,35.29673,-119.28947,265.0,Observation,['Q'],SCRO,5-022.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
352967N1192895W002,35.29673,-119.28947,670.0,Observation,['Q'],SCRO,5-022.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
352967N1192895W003,35.29673,-119.28947,800.0,Observation,['Q'],SCRO,5-022.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
352968N1192900W001,35.29675,-119.29,660.0,Residential,['Q'],SCRO,5-022.14,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0
352986N1193016W001,35.29858,-119.30161,850.0,Residential,['Q'],SCRO,5-022.14,1,3,1,13,7,3,4,11,16,20,6,0,0,0,0
353002N1192972W001,35.30017,-119.29722,840.0,Residential,['Q'],SCRO,5-022.14,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0
353005N1192761W001,35.3005,-119.2761,360.0,Observation,['Q'],SCRO,5-022.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
353005N1192761W002,35.3005,-119.2761,530.0,Observation,['Q'],SCRO,5-022.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
353005N1192761W003,35.3005,-119.2761,750.0,Observation,['Q'],SCRO,5-022.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
353013N1193011W001,35.3013,-119.30108,765.0,Residential,['Q'],SCRO,5-022.14,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0
353020N1193011W001,35.30195,-119.30105,250.0,Observation,['Q'],SCRO,5-022.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
353020N1193011W002,35.30195,-119.30105,475.0,Observation,['Q'],SCRO,5-022.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
353020N1193011W003,35.30195,-119.30105,700.0,Observation,['Q'],SCRO,5-022.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
353021N1192875W001,35.30205,-119.28753,650.0,Residential,['Q'],SCRO,5-022.14,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0
353028N1192780W001,35.30281,-119.27803,560.0,Observation,['Q'],SCRO,5-022.14,39,41,40,43,19,24,24,24,24,24,2,1,3,4,2
353033N1192348W001,35.3033,-119.2348,748.0,Irrigation,['Q'],SCRO,5-022.14,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0
353036N1192937W001,35.30361,-119.29367,770.0,Residential,['Q'],SCRO,5-022.14,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0
353036N1193009W002,35.30361,-119.30089,710.0,Residential,['Q'],SCRO,5-022.14,0,0,0,6,5,6,3,11,16,20,7,0,0,0,0
353037N1192699W001,35.30373,-119.26992,290.0,Observation,['Q'],SCRO,5-022.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
353037N1192699W002,35.30373,-119.26992,490.0,Observation,['Q'],SCRO,5-022.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
353037N1192699W003,35.30373,-119.26992,710.0,Observation,['Q'],SCRO,5-022.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
353064N1188667W001,35.3064,-118.8667,840.0,Irrigation,['Qoa'],SCRO,5-022.14,2,0,0,1,2,2,2,2,2,2,0,0,0,0,0
353123N1191805W001,35.31229,-119.18052,570.0,Observation,['Q'],SCRO,5-022.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
353153N1188720W001,35.3153,-118.872,840.0,Irrigation,['Qoa'],SCRO,5-022.14,1,0,0,2,2,2,2,2,2,2,0,0,0,0,0
353180N1192968W001,35.31803,-119.29676,345.0,Observation,['Q'],SCRO,5-022.14,12,12,12,12,12,12,11,12,12,14,11,12,11,1,0
353180N1192968W002,35.31803,-119.29676,555.0,Observation,['Q'],SCRO,5-022.14,12,12,12,11,12,12,11,12,12,14,11,12,11,1,0
353180N1192968W003,35.31803,-119.29676,690.0,Observation,['Q'],SCRO,5-022.14,12,12,12,9,8,12,11,12,12,14,11,12,11,1,0
353180N1192968W004,35.318,-119.29676,130.0,Observation,['Q'],SCRO,5-022.14,0,7,12,8,0,0,0,5,12,14,11,11,0,0,0
353185N1193747W001,35.31847,-119.37473,700.0,Observation,['Q'],SCRO,5-022.14,6,8,8,10,9,5,3,3,6,5,5,0,0,0,0
353187N1193747W001,35.31847,-119.37473,455.0,Observation,['Q'],SCRO,5-022.14,4,5,4,5,6,3,2,2,4,2,5,2,2,3,2
353222N1193587W001,35.32222,-119.3587,250.0,Observation,['Q'],SCRO,5-022.14,0,1,12,12,9,13,13,11,13,12,9,0,0,0,0
353222N1193587W002,35.32222,-119.3587,360.0,Observation,['Q'],SCRO,5-022.14,0,1,12,12,9,13,13,11,13,12,9,0,0,0,0
353222N1193587W003,35.32222,-119.3587,650.0,Observation,['Q'],SCRO,5-022.14,0,1,12,12,9,13,13,10,13,12,9,0,0,0,0
353222N1193587W004,35.32222,-119.3587,120.0,Observation,['Q'],SCRO,5-022.14,0,1,12,12,0,11,13,11,13,12,9,0,0,0,0
353247N1191870W001,35.32471,-119.18704,390.0,Observation,['Q'],SCRO,5-022.14,18,12,13,12,12,14,14,18,4,2,3,2,4,4,6
353250N1191739W001,35.32503,-119.17385,720.0,Observation,['Q'],SCRO,5-022.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
353286N1190221W001,35.32859,-119.02211,600.0,Public Supply,['Q'],SCRO,5-022.14,12,12,12,10,11,8,5,1,0,0,2,2,4,5,3
353286N1192342W001,35.3286,-119.2342,700.0,Irrigation,['Q'],SCRO,5-022.14,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0
353286N1192614W001,35.32864,-119.26135,220.0,Observation,['Q'],SCRO,5-022.14,0,1,12,12,9,11,13,11,12,12,8,0,0,0,0
353286N1192614W002,35.32864,-119.26135,480.0,Observation,['Q'],SCRO,5-022.14,0,1,12,12,9,13,13,11,12,12,8,0,0,0,0
353286N1192614W003,35.32864,-119.26135,580.0,Observation,['Q'],SCRO,5-022.14,0,1,12,12,9,13,13,11,12,12,8,0,0,0,0
353286N1192614W004,35.32864,-119.26135,140.0,Observation,['Q'],SCRO,5-022.14,0,1,12,12,5,13,12,11,12,11,8,0,0,0,0
353291N1188782W001,35.32914,-118.87823,1198.0,Irrigation,['Qoa'],SCRO,5-022.14,0,0,0,1,2,2,2,2,2,2,0,0,0,0,0
353319N1193623W001,35.3319,-119.3623,400.0,Irrigation,['Q'],SCRO,5-022.14,1,2,2,2,2,1,0,0,0,0,0,0,0,0,0
353325N1190016W001,35.33251,-119.00157,730.0,Public Supply,['Q'],SCRO,5-022.14,6,6,8,11,9,5,4,0,0,0,2,2,4,4,3
353328N1189409W001,35.33418,-118.94313,600.0,Public Supply,['Q'],SCRO,5-022.14,2,4,1,2,0,1,0,1,2,2,2,2,2,2,2
353342N1193700W001,35.33419,-119.36998,230.0,Observation,['Q'],SCRO,5-022.14,0,0,0,0,11,25,20,24,24,24,12,0,0,0,0
353342N1193700W002,35.33419,-119.36998,410.0,Observation,['Q'],SCRO,5-022.14,0,0,0,0,11,25,19,24,24,24,12,0,0,0,0
353342N1193700W003,35.33419,-119.36998,750.0,Observation,['Q'],SCRO,5-022.14,0,0,0,0,11,25,24,24,24,24,12,0,0,0,0
353342N1193700W004,35.33418,-119.36997,230.0,Observation,['Q'],SCRO,5-022.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
353342N1193700W006,35.33419,-119.36998,410.0,Observation,['Q'],SCRO,5-022.14,0,0,0,0,0,0,0,0,0,0,2,1,3,3,2
353342N1193700W007,35.33419,-119.36998,750.0,Observation,['Q'],SCRO,5-022.14,0,0,0,0,0,0,0,0,0,0,2,1,3,3,2
353355N1193663W002,35.33552,-119.3663,1000.0,Residential,['Q'],SCRO,5-022.14,0,0,5,21,7,7,2,10,13,13,6,0,0,0,0
353364N1193605W002,35.33637,-119.36047,555.0,Residential,['Q'],SCRO,5-022.14,0,0,5,21,11,4,2,9,14,15,6,0,0,0,0
353397N1192342W001,35.3397,-119.2342,700.0,Irrigation,['Q'],SCRO,5-022.14,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0
353405N1193599W002,35.34052,-119.35991,565.0,Residential,['Q'],SCRO,5-022.14,0,0,5,22,6,2,2,10,11,12,8,0,0,0,0
353406N1193681W002,35.34055,-119.36805,560.0,Residential,['Q'],SCRO,5-022.14,0,0,6,30,6,6,4,7,13,15,9,0,0,0,0
353434N1191816W001,35.3434,-119.18163,375.0,Observation,['Q'],SCRO,5-022.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
353434N1191816W002,35.3434,-119.18163,650.0,Observation,['Q'],SCRO,5-022.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
353443N1192883W001,35.34431,-119.28829,260.0,Observation,['Q'],SCRO,5-022.14,0,1,12,12,9,12,13,11,12,13,8,0,0,0,0
353443N1192883W002,35.34431,-119.28829,465.0,Observation,['Q'],SCRO,5-022.14,0,1,12,12,9,13,13,11,12,13,8,0,0,0,0
353443N1192883W003,35.34431,-119.28829,625.0,Observation,['Q'],SCRO,5-022.14,0,1,12,12,8,12,13,11,12,13,8,0,0,0,0
353443N1192883W004,35.34431,-119.28829,160.0,Observation,['Q'],SCRO,5-022.14,0,1,12,10,5,12,12,10,12,13,8,0,0,0,0
353464N1193684W001,35.34636,-119.36844,250.0,Observation,['Q'],SCRO,5-022.14,0,0,0,16,19,24,24,24,24,24,11,0,0,0,0
353464N1193684W002,35.34636,-119.36845,410.0,Observation,['Q'],SCRO,5-022.14,0,0,0,16,19,10,8,24,24,24,11,0,0,0,0
353464N1193684W003,35.34636,-119.36845,745.0,Observation,['Q'],SCRO,5-022.14,0,0,0,16,19,24,24,24,24,24,12,0,0,0,0
353464N1193684W004,35.34635,-119.36844,250.0,Observation,['Q'],SCRO,5-022.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
353464N1193684W006,35.34636,-119.36845,410.0,Observation,['Q'],SCRO,5-022.14,0,0,0,0,0,0,0,0,0,0,2,1,3,6,2
353464N1193684W007,35.34636,-119.36845,745.0,Observation,['Q'],SCRO,5-022.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
353467N1193638W002,35.34673,-119.36376,590.0,Unknown,['Q'],SCRO,5-022.14,0,0,6,27,6,5,3,10,12,9,6,0,0,0,0
353489N1192357W001,35.3489,-119.2357,506.0,Irrigation,['Q'],SCRO,5-022.14,1,1,2,2,1,1,0,0,0,0,0,0,0,0,0
353508N1191723W001,35.35105,-119.17189,700.0,Observation,['Q'],SCRO,5-022.14,13,13,12,13,9,11,4,0,0,3,3,0,0,0,0
353512N1189673W001,35.35125,-118.96633,804.0,Irrigation,['Q'],SCRO,5-022.14,1,1,2,2,2,4,2,3,1,1,2,4,2,3,4
353536N1190539W001,35.35363,-119.05387,600.0,Public Supply,['Q'],SCRO,5-022.14,11,12,12,10,5,0,8,2,0,0,2,2,5,5,3
353536N1194341W001,35.35362,-119.43412,450.0,Observation,['Q'],SCRO,5-022.14,4,6,4,5,6,3,2,2,4,1,5,2,2,3,2
353536N1194341W002,35.35362,-119.43412,650.0,Observation,['Q'],SCRO,5-022.14,4,6,4,5,6,3,2,2,4,2,5,0,0,0,0
353539N1191118W001,35.35369,-119.10983,516.0,Observation,['Q'],SCRO,5-022.14,15,14,7,10,14,9,4,4,16,10,5,6,5,3,6
353543N1191966W001,35.35427,-119.19655,720.0,Observation,['Q'],SCRO,5-022.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
353618N1189334W001,35.36181,-118.93341,1250.0,Public Supply,['Qoa'],SCRO,5-022.14,5,11,12,9,11,12,8,6,11,9,2,2,5,5,3
353618N1192169W001,35.36172,-119.21706,430.0,Observation,['Q'],SCRO,5-022.14,12,13,17,14,14,13,14,13,13,13,13,11,5,7,6
353618N1192169W002,35.36172,-119.21706,630.0,Observation,['Q'],SCRO,5-022.14,12,13,17,14,14,13,14,13,13,13,13,11,0,0,0
353620N1191457W001,35.36585,-119.14704,680.0,Observation,['Q'],SCRO,5-022.14,12,13,17,16,15,14,14,13,13,13,14,11,0,0,0
353620N1191457W002,35.36585,-119.14704,410.0,Observation,['Q'],SCRO,5-022.14,12,13,17,16,15,14,14,13,13,13,14,10,5,6,6
353681N1190101W001,35.36813,-119.01015,600.0,Public Supply,['Q'],SCRO,5-022.14,9,5,8,12,8,6,11,9,2,0,2,2,5,5,3
353693N1192870W001,35.3693,-119.28563,700.0,Observation,['Q'],SCRO,5-022.14,12,12,12,12,12,12,12,12,12,12,12,11,0,0,0
353699N1192856W001,35.36988,-119.28563,700.0,Observation,['Q'],SCRO,5-022.14,0,1,5,4,3,2,2,2,1,2,2,0,0,0,0
353699N1192856W002,35.3693,-119.28563,310.0,Observation,['Q'],SCRO,5-022.14,12,13,17,14,15,13,13,12,13,13,13,11,5,6,7
353736N1191540W001,35.37345,-119.15421,500.0,Residential,['Q'],SCRO,5-022.14,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0
353760N1192498W001,35.37443,-119.25172,700.0,Observation,['Q'],SCRO,5-022.14,12,13,17,15,14,13,14,14,13,13,14,11,0,0,0
353760N1192498W002,35.37443,-119.25172,350.0,Observation,['Q'],SCRO,5-022.14,12,13,17,15,14,13,14,14,13,13,14,11,5,6,6
353767N1193415W001,35.37683,-119.34131,600.0,Irrigation,['Q'],SCRO,5-022.14,2,2,1,1,0,3,1,2,2,1,0,0,2,1,2
353800N1192876W001,35.38,-119.2876,356.0,Irrigation,['Q'],SCRO,5-022.14,2,2,1,2,1,3,1,1,2,1,0,1,2,2,0
353810N1194152W001,35.38104,-119.41521,460.0,Irrigation,['Q'],SCRO,5-022.14,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
353828N1182349W002,35.64153,-118.39801,270.0,Irrigation,['water'],SCRO,5-025,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
353872N1192387W001,35.38736,-119.23886,600.0,Irrigation,['Q'],SCRO,5-022.14,2,2,1,1,1,2,1,2,2,2,1,2,1,2,1
353890N1191471W001,35.39065,-119.14686,350.0,Other,['Q'],SCRO,5-022.14,12,12,12,12,12,12,12,12,12,12,12,11,5,6,6
353893N1194325W001,35.38929,-119.43253,475.0,Irrigation,['Q'],SCRO,5-022.14,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
353898N1190087W001,35.38981,-119.00875,600.0,Public Supply,['Q'],SCRO,5-022.14,12,5,7,10,5,0,8,2,0,0,2,2,5,4,3
353905N1194480W001,35.39058,-119.44817,404.0,Observation,['Q'],SCRO,5-022.14,4,6,4,7,4,3,2,3,5,3,5,2,2,3,2
353907N1189752W001,35.39068,-118.97516,612.0,Public Supply,['QPc'],SCRO,5-022.14,12,6,7,10,4,0,8,2,0,0,2,2,4,4,3
353919N1193510W001,35.39211,-119.35033,336.0,Irrigation,['Q'],SCRO,5-022.14,0,0,0,1,2,3,1,0,2,2,1,1,1,1,2
353922N1192042W001,35.3922,-119.2042,600.0,Irrigation,['Q'],SCRO,5-022.14,1,2,2,2,2,1,0,0,0,0,0,0,0,0,0
353941N1191043W001,35.39409,-119.10433,710.0,Public Supply,['Q'],SCRO,5-022.14,12,6,9,12,10,6,5,0,0,0,2,2,5,5,4
353973N1194478W001,35.39731,-119.44775,470.0,Irrigation,['Q'],SCRO,5-022.14,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
353986N1193948W001,35.39859,-119.39481,435.0,Other,['Q'],SCRO,5-022.14,12,12,12,12,12,12,11,12,12,12,12,11,5,6,6
353997N1191901W001,35.39939,-119.19006,454.0,Irrigation,['Q'],SCRO,5-022.14,0,0,0,0,1,3,0,2,2,1,0,1,0,2,1
354017N1192437W001,35.4017,-119.2437,600.0,Irrigation,['Q'],SCRO,5-022.14,2,1,1,1,1,3,0,0,2,1,1,1,1,2,2
354021N1195011W001,35.40209,-119.5011,440.0,Observation,['Q'],SCRO,5-022.14,4,5,4,5,4,3,2,2,4,3,5,2,2,3,2
354047N1191995W001,35.40125,-119.19911,650.0,Irrigation,['Q'],SCRO,5-022.14,1,1,1,0,0,0,0,0,1,0,1,2,0,0,0
354048N1190102W001,35.40484,-119.00925,540.0,Observation,['Q'],SCRO,5-022.14,9,12,11,12,12,12,10,11,1,1,4,6,2,3,4
354053N1191815W001,35.40539,-119.18122,500.0,Irrigation,['Q'],SCRO,5-022.14,2,2,1,0,0,0,0,0,0,2,1,0,2,0,1
354059N1181259W001,35.68303,-118.21739,160.0,Public Supply,['Q'],SCRO,5-025,2,0,0,0,1,1,2,2,2,2,1,1,1,2,2
354090N1193318W001,35.40809,-119.33073,701.0,Irrigation,['Q'],SCRO,5-022.14,11,8,12,11,12,11,12,12,12,12,12,11,5,6,7
354091N1192007W001,35.40869,-119.19892,450.0,Irrigation,['Q'],SCRO,5-022.14,1,1,1,1,2,1,1,1,1,1,0,0,0,2,1
354121N1192623W001,35.41209,-119.26234,219.0,Residential,['Q'],SCRO,5-022.14,10,0,5,11,4,0,12,12,12,12,12,11,5,6,6
354128N1193409W001,35.41271,-119.34112,900.0,Irrigation,['Q'],SCRO,5-022.14,2,2,1,1,2,3,1,2,2,2,2,1,1,1,2
354131N1193590W001,35.41336,-119.35897,600.0,Irrigation,['Q'],SCRO,5-022.14,2,2,1,2,2,3,1,2,2,2,2,1,2,2,1
354139N1191743W001,35.41347,-119.17236,504.0,Irrigation,['Q'],SCRO,5-022.14,0,0,2,1,2,2,1,1,1,2,2,2,2,1,0
354161N1191937W001,35.4161,-119.1937,550.0,Irrigation,['Q'],SCRO,5-022.14,2,2,2,2,1,2,1,1,1,2,1,1,1,2,2
354161N1192076W001,35.4161,-119.2076,490.0,Irrigation,['Q'],SCRO,5-022.14,2,2,1,0,2,2,1,1,2,0,0,0,0,0,0
354172N1192190W001,35.4172,-119.219,490.0,Irrigation,['Q'],SCRO,5-022.14,1,2,2,2,2,2,1,1,2,2,2,2,3,2,2
354189N1194216W001,35.41889,-119.42157,625.0,Observation,['QPc'],SCRO,5-022.14,0,1,3,2,3,0,0,4,3,6,2,2,2,2,2
354189N1194216W002,35.41887,-119.42157,440.0,Observation,['QPc'],SCRO,5-022.14,0,1,2,1,0,1,2,3,2,4,2,2,3,0,0
354197N1192544W001,35.4197,-119.25437,500.0,Residential,['Q'],SCRO,5-022.14,0,0,0,0,0,0,10,11,12,12,12,11,5,5,6
354199N1190930W001,35.41994,-119.0931,480.0,Irrigation,['Qoa'],SCRO,5-022.14,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2
354199N1190931W001,35.42197,-119.09145,300.0,Residential,['Qoa'],SCRO,5-022.14,2,1,2,2,2,3,2,2,0,1,2,2,1,0,0
354200N1191731W001,35.42,-119.1731,603.0,Irrigation,['Q'],SCRO,5-022.14,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
354206N1191817W001,35.4209,-119.18174,700.0,Irrigation,['Q'],SCRO,5-022.14,2,1,0,1,1,2,1,1,1,1,0,2,1,4,5
354206N1193092W001,35.4203,-119.30958,701.0,Irrigation,['Q'],SCRO,5-022.14,4,3,1,4,2,3,1,2,2,2,2,2,2,2,2
354208N1194038W001,35.42046,-119.40315,720.0,Irrigation,['Q'],SCRO,5-022.14,2,1,0,2,1,2,1,1,2,2,2,2,1,1,1
354219N1190941W001,35.42197,-119.09415,500.0,Observation,['Qoa'],SCRO,5-022.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
354226N1190748W001,35.4226,-119.07484,600.0,Public Supply,['Qoa'],SCRO,5-022.14,11,6,7,9,5,4,4,1,0,0,2,2,5,4,3
354258N1185398W001,35.42439,-118.53686,200.0,Irrigation,['Q'],SCRO,5-026,2,0,2,0,2,2,2,2,1,2,1,2,1,2,2
354298N1188119W002,35.42983,-118.81193,1900.0,Irrigation,['Qoa'],SCRO,5-022.14,0,0,0,0,0,0,0,1,0,2,2,2,2,2,0
354309N1192859W001,35.43092,-119.28588,433.0,Irrigation,['Q'],SCRO,5-022.14,12,12,12,12,11,11,12,12,12,12,12,11,5,6,6
354310N1188411W002,35.43099,-118.84106,2000.0,Irrigation,['Qoa'],SCRO,5-022.14,0,0,0,0,0,0,1,1,2,3,2,2,2,2,2
354322N1185303W001,35.43214,-118.51989,327.0,Residential,['grMz'],SCRO,5-026,2,0,2,0,1,2,2,2,1,2,0,1,1,0,0
354335N1188112W002,35.43348,-118.81115,1612.0,Irrigation,['Qoa'],SCRO,5-022.14,0,0,0,0,0,0,0,1,1,2,2,2,2,2,0
354335N1188116W001,35.43347,-118.81159,155.0,Observation,['Qoa'],SCRO,5-022.14,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0
354342N1191631W001,35.4341,-119.16431,602.0,Irrigation,['Qoa'],SCRO,5-022.14,0,1,2,1,0,0,0,0,2,2,2,2,2,2,2
354344N1191337W001,35.43278,-119.13481,950.0,Irrigation,['Qoa'],SCRO,5-022.14,2,2,2,2,2,3,1,2,2,1,0,0,3,4,6
354344N1191776W001,35.43407,-119.1767,700.0,Irrigation,['Qoa'],SCRO,5-022.14,0,0,1,2,2,0,0,1,1,2,1,2,2,1,2
354344N1193584W001,35.43463,-119.35874,880.0,Irrigation,['Q'],SCRO,5-022.14,2,2,1,1,2,3,1,1,1,2,2,2,1,1,1
354375N1191231W001,35.43741,-119.12341,680.0,Irrigation,['Qoa'],SCRO,5-022.14,2,1,2,1,2,2,0,1,2,2,1,1,1,2,1
354383N1193315W001,35.43835,-119.3315,701.0,Irrigation,['Q'],SCRO,5-022.14,0,0,2,2,1,3,1,1,1,1,0,2,2,2,1
354386N1188035W002,35.43864,-118.80347,340.0,Irrigation,['Q'],SCRO,5-022.14,0,0,0,0,0,1,0,1,2,3,2,2,2,2,2
354411N1191723W001,35.44122,-119.17226,608.0,Irrigation,['Qoa'],SCRO,5-022.14,0,0,0,1,0,0,0,0,1,1,2,2,1,0,1
354411N1191809W001,35.4411,-119.1809,610.0,Irrigation,['Qoa'],SCRO,5-022.14,0,0,2,2,2,1,0,1,2,1,0,0,0,0,0
354417N1193584W001,35.44176,-119.35868,820.0,Irrigation,['Q'],SCRO,5-022.14,0,0,1,1,0,0,0,1,2,2,2,1,1,0,2
354419N1192099W001,35.44135,-119.20769,527.0,Irrigation,['Q'],SCRO,5-022.14,0,0,0,0,0,0,0,0,2,1,1,2,2,2,2
354424N1191332W001,35.44241,-119.13318,704.0,Irrigation,['Qoa'],SCRO,5-022.14,0,1,1,2,2,2,2,2,2,1,2,2,2,2,2
354426N1194398W001,35.44265,-119.43983,427.0,Observation,['Q'],SCRO,5-022.14,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
